# Water withdrawals by subsector,,,,,
sector,subsector,var1,var2,var3,unit_conv
Rice,Rice_IrianJaya,Water Withdrawal,Water Withdrawal|Irrigation,,1
Rice,Rice_JavaTimor,Water Withdrawal,Water Withdrawal|Irrigation,,1
Rice,Rice_Kalimantan,Water Withdrawal,Water Withdrawal|Irrigation,,1
Rice,Rice_Sulawesi,Water Withdrawal,Water Withdrawal|Irrigation,,1
Rice,Rice_Sumatra,Water Withdrawal,Water Withdrawal|Irrigation,,1
Rice,Rice_Japan,Water Withdrawal,Water Withdrawal|Irrigation,,1
Rice,Rice_Taiwan,Water Withdrawal,Water Withdrawal|Irrigation,,1
Rice,Rice_MexCstNW,Water Withdrawal,Water Withdrawal|Irrigation,,1
Rice,Rice_MexCstW,Water Withdrawal,Water Withdrawal|Irrigation,,1
Rice,Rice_MexGulf,Water Withdrawal,Water Withdrawal|Irrigation,,1
Rice,Rice_Papaloapan,Water Withdrawal,Water Withdrawal|Irrigation,,1
Rice,Rice_RioBalsas,Water Withdrawal,Water Withdrawal|Irrigation,,1
Rice,Rice_RioLerma,Water Withdrawal,Water Withdrawal|Irrigation,,1
Rice,Rice_RioVerde,Water Withdrawal,Water Withdrawal|Irrigation,,1
Rice,Rice_Tehuantpc,Water Withdrawal,Water Withdrawal|Irrigation,,1
Rice,Rice_Helmand,Water Withdrawal,Water Withdrawal|Irrigation,,1
Rice,Rice_Iran,Water Withdrawal,Water Withdrawal|Irrigation,,1
Rice,Rice_PersianGulf,Water Withdrawal,Water Withdrawal|Irrigation,,1
Rice,Rice_ArabianSea,Water Withdrawal,Water Withdrawal|Irrigation,,1
Rice,Rice_HamuMashR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Rice,Rice_CaspianNE,Water Withdrawal,Water Withdrawal|Irrigation,,1
Rice,Rice_DonR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Rice,Rice_VolgaR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Rice,Rice_YeniseiR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Rice,Rice_AfrCstSSW,Water Withdrawal,Water Withdrawal|Irrigation,,1
Rice,Rice_OrangeR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Rice,Rice_SAmerCstNE,Water Withdrawal,Water Withdrawal|Irrigation,,1
Rice,Rice_ChileCstN,Water Withdrawal,Water Withdrawal|Irrigation,,1
Rice,Rice_ChileCstS,Water Withdrawal,Water Withdrawal|Irrigation,,1
Rice,Rice_LaPuna,Water Withdrawal,Water Withdrawal|Irrigation,,1
Rice,Rice_PeruCst,Water Withdrawal,Water Withdrawal|Irrigation,,1
Rice,Rice_FarahrudR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Rice,Rice_SriLanka,Water Withdrawal,Water Withdrawal|Irrigation,,1
Rice,Rice_Korea,Water Withdrawal,Water Withdrawal|Irrigation,,1
Rice,Rice_ChaoPhrR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Rice,Rice_MalaysiaP,Water Withdrawal,Water Withdrawal|Irrigation,,1
Rice,Rice_Phlppns,Water Withdrawal,Water Withdrawal|Irrigation,,1
Rice,Rice_SittaungR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Rice,Rice_ThaiGulf,Water Withdrawal,Water Withdrawal|Irrigation,,1
Rice,Rice_VietnamCst,Water Withdrawal,Water Withdrawal|Irrigation,,1
Rice,Rice_ArkWhtRedR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Rice,Rice_California,Water Withdrawal,Water Withdrawal|Irrigation,,1
Rice,Rice_MissppRN,Water Withdrawal,Water Withdrawal|Irrigation,,1
Rice,Rice_MissppRS,Water Withdrawal,Water Withdrawal|Irrigation,,1
Rice,Rice_TexasCst,Water Withdrawal,Water Withdrawal|Irrigation,,1
Rice,Rice_UsaCstSE,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_AfrCstE,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_AfrCstNE,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_CongoR,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_LChad,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_NileR,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_RiftValley,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_ShebJubR,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_AfrCstNW,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_AfrIntN,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_MeditE,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_MeditS,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_SinaiP,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_AfrCstS,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_AfrCstSE,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_AfrIntS,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_AngolaCst,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_LimpopoR,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_ZambeziR,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_AfrCstW,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_GuineaGulf,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_NigerR,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_SenegalR,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_VoltaR,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_ArgColoR,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_ArgCstN,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_ArgCstS,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_ChileCstS,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_LaPuna,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_MarChiq,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_NegroR,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_Pampas,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_RioLaPlata,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_Salinas,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_AusCstE,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_AusCstS,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_AusCstW,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_AusInt,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_MurrayDrlg,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_NewZealand,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_Tasmania,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_AmazonR,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_BrzCstE,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_BrzCstN,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_BrzCstS,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_ParnaibaR,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_SaoFrancR,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_TocantinsR,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_Caribbean,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_CntAmer,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_SAmerCstN,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_AmuDaryaR,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_AmurR,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_BlackSeaS,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_CaspianE,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_CaspianNE,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_CaspianSW,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_Gobi,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_LBalkash,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_ObR,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_SyrDaryaR,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_UralR,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_VolgaR,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_YeniseiR,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_BoHai,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_ChinaCst,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_GangesR,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_Hainan,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_Hong,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_HuangHeR,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_IrrawaddyR,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_Mekong,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_RusCstSE,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_SChinaSea,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_Salween,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_Tarim,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_XunJiang,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_Yangtze,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_ZiyaHe,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_ColEcuaCst,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_MagdalenaR,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_OrinocoR,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_AdrBlkSea,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_BalticSea,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_DanubeR,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_DaugavaR,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_DnkGrmCst,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_ElbeR,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_NarvaR,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_NemanR,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_OderR,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_PolandCst,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_WislaR,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_DouroR,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_EbroR,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_EmsWeserR,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_EngWales,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_Finland,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_FranceCstS,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_FranceCstW,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_Gironde,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_GuadalqR,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_GuadianaR,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_IberiaCst,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_Ireland,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_ItalyCstE,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_ItalyCstW,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_LoireR,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_MeditIsl,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_NevaR,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_PoR,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_RhineR,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_RhoneR,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_ScheldtR,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_Scotland,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_SeineR,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_SpainCstSE,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_Sweden,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_TagusR,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_TiberR,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_BlackSeaN,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_DnieperR,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_DniesterR,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_DonR,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_EJrdnSyr,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_TigrEuphR,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_ScndnvN,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_BengalW,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_BrahmaniR,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_CauveryR,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_GodavariR,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_IndCstE,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_IndCstNE,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_IndCstS,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_IndCstW,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_IndusR,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_KrishnaR,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_MahanadiR,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_MahiR,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_NarmadaR,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_PennarR,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_SabarmatiR,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_TaptiR,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_BorneoCstN,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_IdnE,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_IrianJaya,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_JavaTimor,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_Kalimantan,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_Sulawesi,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_Sumatra,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_Japan,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_Taiwan,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_California,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_GrijUsuR,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_MexBaja,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_MexCstNW,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_MexCstW,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_MexGulf,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_MexInt,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_Papaloapan,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_RioBalsas,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_RioGrande,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_RioLerma,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_RioVerde,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_Tehuantpc,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_UsaColoRS,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_YucatanP,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_ArabianP,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_DeadSea,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_FarahrudR,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_Helmand,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_Iran,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_PersianGulf,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_RedSeaE,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_ArabianSea,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_HamuMashR,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_BarentsSea,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_DvinaRN,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_AfrCstSSW,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_OrangeR,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_SAmerCstNE,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_ChileCstN,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_PeruCst,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_BengalBay,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_SriLanka,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_Korea,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_ChaoPhrR,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_MalaysiaP,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_Phlppns,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_SittaungR,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_ThaiGulf,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_VietnamCst,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_ArkWhtRedR,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_FraserR,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_GreatBasin,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_GreatLakes,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_MissouriR,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_MissppRN,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_MissppRS,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_NelsonR,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_OhioR,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_TennR,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_TexasCst,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_UsaColoRN,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_UsaCstE,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_UsaCstNE,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_UsaCstSE,Water Withdrawal,Water Withdrawal|Irrigation,,1
RootTuber,RootTuber_UsaPacNW,Water Withdrawal,Water Withdrawal|Irrigation,,1
SheepGoat,Mixed,Water Withdrawal,Water Withdrawal|Livestock,,1
SheepGoat,Pastoral,Water Withdrawal,Water Withdrawal|Livestock,,1
Soybean,Soybean_AfrCstNE,Water Withdrawal,Water Withdrawal|Irrigation,,1
Soybean,Soybean_NileR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Soybean,Soybean_RiftValley,Water Withdrawal,Water Withdrawal|Irrigation,,1
Soybean,Soybean_ShebJubR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Soybean,Soybean_AfrIntN,Water Withdrawal,Water Withdrawal|Irrigation,,1
Soybean,Soybean_MeditE,Water Withdrawal,Water Withdrawal|Irrigation,,1
Soybean,Soybean_AfrCstSE,Water Withdrawal,Water Withdrawal|Irrigation,,1
Soybean,Soybean_LimpopoR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Soybean,Soybean_ZambeziR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Soybean,Soybean_ArgColoR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Soybean,Soybean_ArgCstN,Water Withdrawal,Water Withdrawal|Irrigation,,1
Soybean,Soybean_MarChiq,Water Withdrawal,Water Withdrawal|Irrigation,,1
Soybean,Soybean_Pampas,Water Withdrawal,Water Withdrawal|Irrigation,,1
Soybean,Soybean_RioLaPlata,Water Withdrawal,Water Withdrawal|Irrigation,,1
Soybean,Soybean_Salinas,Water Withdrawal,Water Withdrawal|Irrigation,,1
Soybean,Soybean_AmazonR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Soybean,Soybean_BrzCstN,Water Withdrawal,Water Withdrawal|Irrigation,,1
Soybean,Soybean_BrzCstS,Water Withdrawal,Water Withdrawal|Irrigation,,1
Soybean,Soybean_ParnaibaR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Soybean,Soybean_SaoFrancR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Soybean,Soybean_TocantinsR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Soybean,Soybean_AmuDaryaR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Soybean,Soybean_LBalkash,Water Withdrawal,Water Withdrawal|Irrigation,,1
Soybean,Soybean_SyrDaryaR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Soybean,Soybean_AmurR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Soybean,Soybean_BoHai,Water Withdrawal,Water Withdrawal|Irrigation,,1
Soybean,Soybean_ChinaCst,Water Withdrawal,Water Withdrawal|Irrigation,,1
Soybean,Soybean_GangesR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Soybean,Soybean_Gobi,Water Withdrawal,Water Withdrawal|Irrigation,,1
Soybean,Soybean_Hainan,Water Withdrawal,Water Withdrawal|Irrigation,,1
Soybean,Soybean_Hong,Water Withdrawal,Water Withdrawal|Irrigation,,1
Soybean,Soybean_HuangHeR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Soybean,Soybean_IrrawaddyR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Soybean,Soybean_Mekong,Water Withdrawal,Water Withdrawal|Irrigation,,1
Soybean,Soybean_ObR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Soybean,Soybean_RusCstSE,Water Withdrawal,Water Withdrawal|Irrigation,,1
Soybean,Soybean_SChinaSea,Water Withdrawal,Water Withdrawal|Irrigation,,1
Soybean,Soybean_Salween,Water Withdrawal,Water Withdrawal|Irrigation,,1
Soybean,Soybean_Tarim,Water Withdrawal,Water Withdrawal|Irrigation,,1
Soybean,Soybean_XunJiang,Water Withdrawal,Water Withdrawal|Irrigation,,1
Soybean,Soybean_Yangtze,Water Withdrawal,Water Withdrawal|Irrigation,,1
Soybean,Soybean_ZiyaHe,Water Withdrawal,Water Withdrawal|Irrigation,,1
Soybean,Soybean_AdrBlkSea,Water Withdrawal,Water Withdrawal|Irrigation,,1
Soybean,Soybean_DanubeR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Soybean,Soybean_EbroR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Soybean,Soybean_FranceCstS,Water Withdrawal,Water Withdrawal|Irrigation,,1
Soybean,Soybean_FranceCstW,Water Withdrawal,Water Withdrawal|Irrigation,,1
Soybean,Soybean_Gironde,Water Withdrawal,Water Withdrawal|Irrigation,,1
Soybean,Soybean_GuadalqR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Soybean,Soybean_GuadianaR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Soybean,Soybean_IberiaCst,Water Withdrawal,Water Withdrawal|Irrigation,,1
Soybean,Soybean_ItalyCstE,Water Withdrawal,Water Withdrawal|Irrigation,,1
Soybean,Soybean_ItalyCstW,Water Withdrawal,Water Withdrawal|Irrigation,,1
Soybean,Soybean_LoireR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Soybean,Soybean_PoR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Soybean,Soybean_RhineR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Soybean,Soybean_RhoneR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Soybean,Soybean_SeineR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Soybean,Soybean_TagusR,Water Withdrawal,Water Withdrawal|Irrigation,,1
